station,lines,exit_no,lat,lng
신림역,2,3,37.483866,126.929588
신림역,2,3,37.483866,126.929588
신림역,2,4,37.483998,126.929236
신림역,2,4,37.483998,126.929236
신림역,2,5,37.484304,126.9292
신림역,2,5,37.484304,126.9292
신림역,2,6,37.484486,126.929476
신림역,2,6,37.484486,126.929476
신림역,2,7,37.484703,126.929797
신림역,2,7,37.484703,126.929797
신림역,2,8,37.484413,126.930077
신림역,2,8,37.484413,126.930077
신목동역,9,,37.544211,126.883176
신목동역,9,1,37.544593,126.882578
신목동역,9,2,37.543936,126.88277
신목동역,9,3,37.543856,126.883545
신반포역,9,,37.503601,126.996418
신반포역,9,1,37.503501,126.995714
신반포역,9,2,37.503728,126.996577
신반포역,9,3,37.503503,126.996763
신반포역,9,4,37.503272,126.995965
신방화역,9,,37.567497,126.816592
신방화역,9,1,37.567625,126.815912
신방화역,9,2,37.567898,126.816423
신방화역,9,3,37.567901,126.816833
신방화역,9,4,37.567546,126.81802
신방화역,9,5,37.567353,126.818018
신방화역,9,6,37.567028,126.816813
신방화역,9,7,37.567019,126.816427
신방화역,9,8,37.567457,126.815915
신사역,3,,37.516109,127.019516
신사역,3,1,37.516357,127.020987
신사역,3,2,37.516121,127.020104
신사역,3,3,37.515777,127.01987
신사역,3,4,37.515681,127.01936
신사역,3,5,37.516491,127.019142
신사역,3,6,37.516625,127.019711
신사역,3,7,37.516556,127.019904
신사역,3,8,37.516792,127.0207
신설동역,1;2,,37.574519,127.025447
신설동역,1;2,,37.575993,127.023186
신설동역,1;2,,37.576054,127.024666
신설동역,1;2,1,37.57592,127.023509
신설동역,1;2,1,37.57592,127.023509
신설동역,1;2,1,37.57592,127.023509
신설동역,1;2,10,37.574972,127.024143
신설동역,1;2,10,37.574972,127.024143
신설동역,1;2,10,37.574972,127.024143
신설동역,1;2,11,37.575784,127.022704
신설동역,1;2,11,37.575784,127.022704
신설동역,1;2,11,37.575784,127.022704
신설동역,1;2,12,37.576027,127.023019
신설동역,1;2,12,37.576027,127.023019
신설동역,1;2,12,37.576027,127.023019
신설동역,1;2,2,37.576205,127.024606
신설동역,1;2,2,37.576205,127.024606
신설동역,1;2,2,37.576205,127.024606
신설동역,1;2,3,37.576412,127.02537
신설동역,1;2,3,37.576412,127.02537
신설동역,1;2,3,37.576412,127.02537
신설동역,1;2,4,37.576108,127.025468
신설동역,1;2,4,37.576108,127.025468
신설동역,1;2,4,37.576108,127.025468
신설동역,1;2,5,37.575894,127.024683
신설동역,1;2,5,37.575894,127.024683
신설동역,1;2,5,37.575894,127.024683
신설동역,1;2,6,37.575544,127.023752
신설동역,1;2,6,37.575544,127.023752
신설동역,1;2,6,37.575544,127.023752
신설동역,1;2,7,37.574286,127.026245
신설동역,1;2,7,37.574286,127.026245
신설동역,1;2,8,37.574158,127.026574
신설동역,1;2,8,37.574158,127.026574
신설동역,1;2,9,37.573923,127.026453
신설동역,1;2,9,37.573923,127.026453
신연수역,인천1,,37.418065,126.693931
신연수역,인천1,1,37.418076,126.694441
신연수역,인천1,2,37.417615,126.693947
신연수역,인천1,3,37.417807,126.693403
신연수역,인천1,4,37.418385,126.694004
신용산역,4,,37.529174,126.967857
신용산역,4,1,37.528946,126.965097
신용산역,4,1,37.529743,126.968922
신용산역,4,2,37.528446,126.96752
신용산역,4,2,37.529858,126.965003
신용산역,4,3,37.528488,126.966985
신용산역,4,4,37.529119,126.967553
신용산역,4,5,37.529833,126.967891
신용산역,4,6,37.529971,126.968395
신이문역,1,,37.601638,127.06729
신이문역,1,1,37.602767,127.067561
신이문역,1,2,37.602725,127.067765
신이문역,1,3,37.602654,127.068547
신이문역,1,4,37.600789,127.066682
신이문역,1,5,37.600701,127.067021
신장림역,1,,35.07455,128.976809
신장림역,1,1,35.074594,128.976625
신장림역,1,2,35.074354,128.976905
신장림역,1,3,35.075412,128.976777
신장림역,1,4,35.075382,128.977059
신정네거리역,2,,37.519983,126.853046
신정네거리역,2,1,37.519249,126.853163
신정네거리역,2,2,37.520944,126.85243
신정네거리역,2,3,37.520986,126.852659
신정네거리역,2,4,37.519319,126.853453
신정역,5,,37.525041,126.85597
신정역,5,1,37.524876,126.854508
신정역,5,2,37.525306,126.857541
신정역,5,3,37.525141,126.85758
신정역,5,4,37.524779,126.854999
신정역,5,5,37.52474,126.854661
신중동역,7,,37.503039,126.776233
신중동역,7,1,37.502608,126.777192
신중동역,7,2,37.502405,126.776643
신중동역,7,3,37.502816,126.775665
신중동역,7,4,37.50344,126.775533
신중동역,7,5,37.503785,126.775766
신중동역,7,6,37.503579,126.776307
신중동역,7,7,37.503186,126.777257
신천역,서해,,37.43931,126.7868
신천역,서해,1,37.439954,126.787294
신천역,서해,2,37.43971,126.787543
신천역,서해,3,37.439088,126.786811
신천역,서해,4,37.438537,126.786372
신천역,서해,5,37.440074,126.785659
신천역,서해,6,37.440315,126.78632
신촌역,2,,37.555152,126.936908
신촌역,경의·중앙,,37.559781,126.942358
신촌역,2,1,37.555476,126.936446
신촌역,경의·중앙,1,37.559444,126.942672
신촌역,2,2,37.555588,126.936748
신촌역,경의·중앙,2,37.560136,126.942646
신촌역,2,3,37.555588,126.937006
신촌역,2,4,37.555455,126.937286
신촌역,2,5,37.555172,126.937677
신촌역,2,6,37.554857,126.937368
신촌역,2,7,37.555004,126.936309
신촌역,2,8,37.555246,126.936051
신평역,1,,35.095215,128.960681
신평역,1,1,35.094419,128.960415
신평역,1,2,35.094983,128.961224
신평역,1,3,35.095137,128.9604
신평역,1,4,35.09504,128.961893
신평역,1,5,35.095205,128.960369
신평역,1,6,35.095429,128.961727
신평역,1,7,35.095275,128.960399
신평역,1,9,35.095971,128.960353
신포역,수인·분당,,37.468264,126.624817
신포역,수인·분당,1,37.467765,126.62526
신포역,수인·분당,2,37.468912,126.623486
신포역,수인·분당,3,37.469163,126.623696
신포역,수인·분당,4,37.468462,126.625473
신포역,수인·분당,5,37.468344,126.625686
신포역,수인·분당,6,37.467921,126.625623
신풍역,7,,37.500167,126.908875
신풍역,7,1,37.499983,126.911233
신풍역,7,2,37.500002,126.909339
신풍역,7,3,37.500024,126.908349
신풍역,7,4,37.500211,126.90858
신풍역,7,5,37.500196,126.909342
신풍역,7,6,37.500163,126.911174
신해운대역,동해,,35.181736,129.176824
신해운대역,동해,1,35.181572,129.177368
신해운대역,동해,2,35.181475,129.176781
신해운대역,동해,3,35.181548,129.17648
신해운대역,동해,4,35.181863,129.176952
신현역,서해,,37.409584,126.78787
신현역,서해,1,37.40916,126.787826
신현역,서해,2,37.409195,126.788032
신흥역,8,,37.441003,127.147664
신흥역,8,1,37.440844,127.148058
신흥역,8,2,37.440622,127.147441
신흥역,8,3,37.441087,127.147268
신흥역,8,4,37.44121,127.147642
쌍문역,4,,37.648403,127.034579
쌍문역,4,1,37.648859,127.035025
쌍문역,4,2,37.64796,127.034486
쌍문역,4,3,37.648048,127.034196
쌍문역,4,4,37.648955,127.034718
쌍촌역,1,,35.15149,126.869571
쌍촌역,1,1,35.151484,126.869957
쌍촌역,1,2,35.151454,126.869273
쌍촌역,1,3,35.15174,126.869258
쌍촌역,1,4,35.151774,126.869946
아라역,인천1,,37.592259,126.713301
아라역,인천1,1,37.59274,126.713442
아라역,인천1,2,37.59255,126.713963
아라역,인천1,3,37.592179,126.714087
아라역,인천1,4,37.59177,126.713601
아라역,인천1,5,37.5917,126.713218
아라역,인천1,6,37.591973,126.712704
아라역,인천1,7,37.592325,126.712662
아라역,인천1,8,37.592736,126.713041
아시아드경기장역,I2,,37.551588,126.6771
아시아드경기장역,I2,1,37.551844,126.677301
아시아드경기장역,I2,2,37.551155,126.677273
아시아드경기장역,I2,3,37.551164,126.676917
아시아드경기장역,I2,4,37.551856,126.676932
아차산역,5,,37.551698,127.089795
아차산역,5,1,37.552118,127.089829
아차산역,5,2,37.551706,127.090033
아차산역,5,3,37.551523,127.089548
아차산역,5,4,37.551935,127.089076
아차산역,5,5,37.552148,127.089199
아현역,2,,37.557431,126.956121
아현역,2,1,37.557592,126.955943
아현역,2,2,37.557581,126.956453
아현역,2,3,37.556975,126.956136
아현역,2,4,37.557231,126.955903
안국역,3,,37.576828,126.986171
안국역,3,1,37.57613,126.984372
안국역,3,2,37.577107,126.986126
안국역,3,3,37.577014,126.986385
안국역,3,4,37.576615,126.986387
안국역,3,5,37.5765,126.986046
안국역,3,6,37.575864,126.9842
안락역,동해,,35.196035,129.100587
안락역,동해,1,35.19587,129.100875
안락역,동해,2,35.196153,129.100882
안락역,동해,3,35.196105,129.099933
안산역,4,,37.327047,126.788797
안산역,4,1,37.327415,126.788991
안산역,4,2,37.326714,126.788044
안암역,6,,37.586269,127.029278
안암역,6,1,37.586381,127.028763
안암역,6,2,37.586361,127.029657
안암역,6,3,37.586178,127.029712
안암역,6,4,37.586162,127.02863
안양역,1,,37.40163,126.922883
안양역,1,1,37.401326,126.922572
안양역,1,2,37.401646,126.92325
안양역,1,3,37.402161,126.922821
안양역,1,5,37.400551,126.922157
안평역,,,35.237417,129.171725
안평역,,1,35.237593,129.171786
안평역,,2,35.237287,129.17199
안평역,,3,35.237791,129.172224
안평역,,4,35.237479,129.172417
암사역,8,,37.550106,127.127538
암사역,8,1,37.550239,127.127686
암사역,8,2,37.549868,127.127538
암사역,8,3,37.549918,127.127327
암사역,8,4,37.550291,127.127458
암사역사공원역,8,,37.557047,127.137432
암사역사공원역,8,1,37.557237,127.138336
암사역사공원역,8,2,37.556951,127.137276
암사역사공원역,8,3,37.557136,127.137204
압구정로데오역,수인·분당,,37.527813,127.040709
압구정로데오역,수인·분당,1,37.528124,127.040936
압구정로데오역,수인·분당,2,37.527724,127.041489
압구정로데오역,수인·분당,3,37.527474,127.041408
압구정로데오역,수인·분당,4,37.526495,127.040434
압구정로데오역,수인·분당,5,37.526606,127.040102
압구정로데오역,수인·분당,6,37.52778,127.040346
압구정로데오역,수인·분당,7,37.528009,127.040421
압구정역,3,,37.526185,127.028499
압구정역,3,1,37.527584,127.028862
압구정역,3,2,37.526996,127.028714
압구정역,3,3,37.525881,127.028859
압구정역,3,4,37.525569,127.02825
압구정역,3,5,37.526781,127.027936
압구정역,3,6,37.527002,127.027692
애오개역,5,,37.553428,126.956698
애오개역,5,1,37.553295,126.956395
애오개역,5,2,37.553566,126.956503
애오개역,5,3,37.553252,126.956788
애오개역,5,4,37.552955,126.956646
야당역,경의·중앙,,37.712967,126.761523
야당역,경의·중앙,1,37.712772,126.76125
야당역,경의·중앙,2,37.713284,126.761425
야당역,경의·중앙,3,37.712851,126.762109
야탑역,수인·분당,,37.411298,127.128714
야탑역,수인·분당,1,37.412044,127.128978
야탑역,수인·분당,2,37.411398,127.129157
야탑역,수인·분당,3,37.411305,127.128232
야탑역,수인·분당,4,37.411959,127.12838
약수역,3;6,,37.55475,127.010623
약수역,3;6,1,37.555333,127.010408
약수역,3;6,10,37.554964,127.010186
약수역,3;6,2,37.555212,127.010652
약수역,3;6,3,37.554843,127.010849
약수역,3;6,4,37.553437,127.011967
약수역,3;6,5,37.553344,127.011527
약수역,3;6,6,37.554335,127.010552
약수역,3;6,7,37.553228,127.009839
약수역,3;6,8,37.553402,127.009637
약수역,3;6,9,37.554606,127.010377
양동시장역,1,,35.154513,126.901769
양동시장역,1,1,35.15461,126.901855
양동시장역,1,2,35.154271,126.901421
양동시장역,1,3,35.154426,126.901287
양동시장역,1,4,35.15475,126.9017
양산역,2,,35.338743,129.026402
양산역,2,1,35.338215,129.026231
양산역,2,2,35.338609,129.026606
양산역,2,3,35.339193,129.026987
양산역,2,4,35.338471,129.026997
양원역,경의·중앙,,37.606582,127.107935
양원역,경의·중앙,1,37.606705,127.107593
양원역,경의·중앙,2,37.606353,127.107653
양재시민의숲역,신분당,,37.46971,127.038477
양재시민의숲역,신분당,1,37.47037,127.038534
양재시민의숲역,신분당,2,37.470463,127.039103
양재시민의숲역,신분당,3,37.46969,127.039447
양재시민의숲역,신분당,4,37.469275,127.039012
양재시민의숲역,신분당,5,37.469456,127.038591
양재역,3,,37.483705,127.034849
양재역,3,,37.4844,127.034145
양재역,3,1,37.484716,127.033322
양재역,3,1,37.484716,127.033322
양재역,3,10,37.483694,127.034452
양재역,3,10,37.483694,127.034452
양재역,3,11,37.484163,127.033974
양재역,3,11,37.484163,127.033974
양재역,3,12,37.48427,127.03356
양재역,3,12,37.48427,127.03356
양재역,3,2,37.48495,127.033479
양재역,3,2,37.48495,127.033479
양재역,3,3,37.484979,127.034177
양재역,3,3,37.484979,127.034177
양재역,3,4,37.484817,127.034508
양재역,3,4,37.484817,127.034508
양재역,3,5,37.484448,127.034949
양재역,3,5,37.484448,127.034949
양재역,3,6,37.484029,127.034829
양재역,3,6,37.484029,127.034829
양재역,3,7,37.483903,127.034936
양재역,3,7,37.483903,127.034936
양재역,3,8,37.482802,127.036057
양재역,3,8,37.482802,127.036057
양재역,3,9,37.482647,127.035522
양재역,3,9,37.482647,127.035522
양정역,1,,35.173158,129.0713
양정역,경의·중앙,,37.60402,127.194614
양정역,1,1,35.172762,129.070907
양정역,경의·중앙,1,37.604771,127.194421
양정역,1,2,35.172615,129.071263
양정역,경의·중앙,2,37.604364,127.194201
양정역,1,3,35.172914,129.070758
양정역,1,4,35.172847,129.071432
양정역,1,5,35.173081,129.07089
양정역,1,6,35.173234,129.071755
양정역,1,7,35.173382,129.071369
양정역,1,8,35.173441,129.071803
양정역,1,9,35.173567,129.07154
양천구청역,2,,37.512295,126.865945
양천구청역,2,1,37.512595,126.865938
양천구청역,2,2,37.51248,126.865646
양천향교역,9,,37.568452,126.841296
양천향교역,9,1,37.568845,126.840719
양천향교역,9,2,37.569205,126.84134
양천향교역,9,3,37.569002,126.841475
양천향교역,9,4,37.56821,126.841893
양천향교역,9,5,37.568091,126.841793
양천향교역,9,6,37.568043,126.841327
양천향교역,9,7,37.567946,126.841001
양천향교역,9,8,37.56862,126.840797
양촌역,김포 골드라인,,37.641641,126.614798
양촌역,김포 골드라인,1,37.641683,126.614593
양촌역,김포 골드라인,2,37.641809,126.615176
양평역,5,,37.525633,126.886118
양평역,5,1,37.525728,126.886037
양평역,5,2,37.525411,126.886095
어룡역,U;의정부경전철: 발곡 → 차량기지임시승강장;의정부경전철: 차량기지임시승강장 → 탑석,,37.742684,127.085215
어룡역,U;의정부경전철: 발곡 → 차량기지임시승강장;의정부경전철: 차량기지임시승강장 → 탑석,1,37.742874,127.084975
어룡역,U;의정부경전철: 발곡 → 차량기지임시승강장;의정부경전철: 차량기지임시승강장 → 탑석,2,37.742705,127.085386
어린이대공원역,7,,37.5476,127.074392
어린이대공원역,7,1,37.548943,127.075407
어린이대공원역,7,2,37.54725,127.074695
어린이대공원역,7,3,37.547061,127.074421
어린이대공원역,7,4,37.546963,127.073766
어린이대공원역,7,5,37.547792,127.074323
어린이대공원역,7,6,37.548772,127.074962
언주역,9,,37.507321,127.033875
언주역,9,1,37.507136,127.032928
언주역,9,2,37.50763,127.033577
언주역,9,3,37.507889,127.033777
언주역,9,4,37.5075,127.034231
언주역,9,5,37.507328,127.034307
언주역,9,6,37.506607,127.034374
언주역,9,7,37.506899,127.033938
언주역,9,8,37.507059,127.033419
여의나루역,5,,37.526853,126.932529
여의나루역,5,1,37.526965,126.932246
여의나루역,5,2,37.527068,126.932426
여의나루역,5,3,37.52672,126.932878
여의나루역,5,4,37.526572,126.932758
여의도역,5;9,,37.521668,126.924302
여의도역,5;9,1,37.521523,126.923731
여의도역,5;9,2,37.521965,126.923464
여의도역,5;9,3,37.522694,126.923811
여의도역,5;9,4,37.52205,126.924542
여의도역,5;9,5,37.521824,126.924746
여의도역,5;9,6,37.521237,126.924322
역곡역,1,,37.485219,126.811811
역곡역,1,1,37.485019,126.81198
역곡역,1,2,37.485467,126.811717
역삼역,2,,37.500822,127.03696
역삼역,2,1,37.500332,127.037363
역삼역,2,2,37.500329,127.036461
역삼역,2,3,37.500116,127.035361
역삼역,2,4,37.500494,127.035165
역삼역,2,5,37.500807,127.036256
역삼역,2,6,37.501087,127.036535
역삼역,2,7,37.501188,127.036903
역삼역,2,8,37.501051,127.037172
역촌역,6,,37.606073,126.922756
역촌역,6,1,37.606024,126.922533
역촌역,6,2,37.60669,126.922706
역촌역,6,3,37.606454,126.92309
역촌역,6,4,37.605726,126.922898
연산역,1;3,,35.185854,129.081773
연산역,1;3,,35.186155,129.081509
연산역,1;3,1,35.185237,129.080897
연산역,1;3,1,35.185237,129.080897
연산역,1;3,10,35.186057,129.082355
연산역,1;3,10,35.186057,129.082355
연산역,1;3,12,35.186244,129.082284
연산역,1;3,12,35.186244,129.082284
연산역,1;3,14,35.186661,129.081767
연산역,1;3,14,35.186661,129.081767
연산역,1;3,16,35.186784,129.08161
연산역,1;3,16,35.186784,129.08161
연산역,1;3,17,35.186107,129.080808
연산역,1;3,17,35.186107,129.080808
연산역,1;3,2,35.18528,129.081267
연산역,1;3,2,35.18528,129.081267
연산역,1;3,3,35.185795,129.08114
연산역,1;3,3,35.185795,129.08114
연산역,1;3,4,35.185466,129.081931
연산역,1;3,4,35.185466,129.081931
연산역,1;3,5,35.186386,129.081056
연산역,1;3,5,35.186386,129.081056
연산역,1;3,6,35.185627,129.082188
연산역,1;3,6,35.185627,129.082188
연산역,1;3,7,35.186628,129.08132
